id,numero_de_trajet,debut_trajet,fin_trajet,vitesse_moyenne,duree_trajet_min
22,38,2018-01-25T14:13:00.000Z,2018-01-25T14:14:00.000Z,1.2603719500771766,2.0
22,39,2018-01-26T05:50:00.000Z,2018-01-26T05:53:00.000Z,1.2603719500771766,4.0
22,40,2018-01-26T14:13:00.000Z,2018-01-26T14:14:00.000Z,1.2603719500771766,2.0
22,41,2018-01-29T05:42:00.000Z,2018-01-29T05:43:00.000Z,1.2603719500771766,2.0
22,42,2018-01-29T14:13:00.000Z,2018-01-29T14:14:00.000Z,1.2603719500771766,2.0
22,43,2018-01-30T05:42:00.000Z,2018-01-30T05:44:00.000Z,0.7413952647512804,3.0
22,44,2018-01-30T14:13:00.000Z,2018-01-30T14:14:00.000Z,1.2603719500771766,2.0
22,45,2018-01-31T05:50:00.000Z,2018-01-31T05:53:00.000Z,1.2603719500771766,4.0
22,46,2018-01-31T14:13:00.000Z,2018-01-31T14:14:00.000Z,1.3128340163356162,2.0
23,1,2018-01-01T05:41:00.000Z,2018-01-01T05:45:00.000Z,0.32682427082096954,5.0
23,2,2018-01-01T15:55:00.000Z,2018-01-01T16:01:00.000Z,0.3042455754023485,7.0
23,3,2018-01-02T05:32:00.000Z,2018-01-02T05:38:00.000Z,0.3042455754023485,7.0
23,4,2018-01-02T15:55:00.000Z,2018-01-02T16:06:00.000Z,0.1431743884246346,12.0
23,5,2018-01-03T05:32:00.000Z,2018-01-03T05:38:00.000Z,0.3042455754023485,7.0
23,6,2018-01-03T15:55:00.000Z,2018-01-03T16:00:00.000Z,0.3371156572195519,6.0
23,7,2018-01-04T05:32:00.000Z,2018-01-04T05:38:00.000Z,0.3042455754023485,7.0
23,8,2018-01-04T16:26:00.000Z,2018-01-04T16:42:00.000Z,0.3042455754023485,17.0
23,9,2018-01-05T05:41:00.000Z,2018-01-05T05:45:00.000Z,0.30901289897407297,5.0
23,10,2018-01-05T15:55:00.000Z,2018-01-05T16:01:00.000Z,0.30389591700119206,7.0
23,11,2018-01-08T05:32:00.000Z,2018-01-08T05:52:00.000Z,0.3268242708209695,21.0
23,12,2018-01-08T15:55:00.000Z,2018-01-08T16:13:00.000Z,0.16107118697771391,19.0
23,13,2018-01-09T05:32:00.000Z,2018-01-09T05:53:00.000Z,0.30651824699328123,22.0
23,14,2018-01-09T15:55:00.000Z,2018-01-09T16:00:00.000Z,0.31690957632256717,6.0
23,15,2018-01-10T05:32:00.000Z,2018-01-10T05:38:00.000Z,0.30146485767800496,7.0
23,16,2018-01-10T16:26:00.000Z,2018-01-10T16:46:00.000Z,0.16107118697771391,21.0
23,17,2018-01-11T05:32:00.000Z,2018-01-11T05:38:00.000Z,0.3042455754023485,7.0
23,18,2018-01-11T15:55:00.000Z,2018-01-11T16:01:00.000Z,0.2943674123136559,7.0
23,19,2018-01-12T05:32:00.000Z,2018-01-12T05:51:00.000Z,0.3511205993747406,20.0
23,20,2018-01-12T15:55:00.000Z,2018-01-12T16:06:00.000Z,0.3042455754023484,12.0
23,21,2018-01-15T05:32:00.000Z,2018-01-15T05:59:00.000Z,0.3042455754023486,28.0
23,22,2018-01-15T15:55:00.000Z,2018-01-15T16:01:00.000Z,0.3042455754023485,7.0
23,23,2018-01-16T05:32:00.000Z,2018-01-16T05:51:00.000Z,0.3371156572195517,20.0
23,24,2018-01-16T15:55:00.000Z,2018-01-16T16:06:00.000Z,0.3042455754023484,12.0
23,25,2018-01-17T05:32:00.000Z,2018-01-17T05:38:00.000Z,0.3042455754023485,7.0
23,26,2018-01-17T15:55:00.000Z,2018-01-17T16:01:00.000Z,0.3042455754023485,7.0
23,27,2018-01-18T05:32:00.000Z,2018-01-18T05:38:00.000Z,0.3042455754023485,7.0
23,28,2018-01-18T15:55:00.000Z,2018-01-18T16:01:00.000Z,0.3042455754023485,7.0
23,29,2018-01-19T05:32:00.000Z,2018-01-19T05:54:00.000Z,0.3042455754023486,23.0
23,30,2018-01-19T16:26:00.000Z,2018-01-19T16:37:00.000Z,0.3042455754023484,12.0
23,31,2018-01-22T05:32:00.000Z,2018-01-22T06:09:00.000Z,0.16107118697771391,38.0
23,32,2018-01-22T15:55:00.000Z,2018-01-22T16:01:00.000Z,0.3042455754023485,7.0
23,33,2018-01-23T05:32:00.000Z,2018-01-23T05:54:00.000Z,0.3042455754023486,23.0
23,34,2018-01-23T15:55:00.000Z,2018-01-23T16:01:00.000Z,0.27782158789556516,7.0
23,35,2018-01-24T05:32:00.000Z,2018-01-24T05:54:00.000Z,0.3042455754023486,23.0
23,36,2018-01-24T15:55:00.000Z,2018-01-24T16:01:00.000Z,0.3042455754023485,7.0
23,37,2018-01-25T05:32:00.000Z,2018-01-25T05:54:00.000Z,0.3042455754023486,23.0
23,38,2018-01-25T15:55:00.000Z,2018-01-25T16:01:00.000Z,0.3042455754023485,7.0
23,39,2018-01-26T05:41:00.000Z,2018-01-26T05:45:00.000Z,0.3042455754023485,5.0
23,40,2018-01-26T16:35:00.000Z,2018-01-26T16:43:00.000Z,0.3042455754023485,9.0
23,41,2018-01-29T05:32:00.000Z,2018-01-29T06:04:00.000Z,0.3042455754023485,33.0
23,42,2018-01-29T15:55:00.000Z,2018-01-29T16:00:00.000Z,0.3190014736137951,6.0
23,43,2018-01-30T06:12:00.000Z,2018-01-30T06:44:00.000Z,0.3042455754023485,33.0
23,44,2018-01-30T15:55:00.000Z,2018-01-30T16:01:00.000Z,0.3042455754023485,7.0
23,45,2018-01-31T05:32:00.000Z,2018-01-31T05:54:00.000Z,0.3042455754023486,23.0
23,46,2018-01-31T15:55:00.000Z,2018-01-31T16:01:00.000Z,0.3042455754023485,7.0
24,1,2018-01-01T08:57:00.000Z,2018-01-01T08:57:00.000Z,0.39729863642707114,1.0
24,2,2018-01-01T19:16:00.000Z,2018-01-01T19:16:00.000Z,0.39729863642707114,1.0
24,3,2018-01-02T08:57:00.000Z,2018-01-02T08:57:00.000Z,0.39729863642707114,1.0
24,4,2018-01-02T19:16:00.000Z,2018-01-02T19:16:00.000Z,0.39729863642707114,1.0
24,5,2018-01-03T08:57:00.000Z,2018-01-03T08:57:00.000Z,0.39802910525576735,1.0
24,6,2018-01-03T19:16:00.000Z,2018-01-03T19:16:00.000Z,0.39729863642707114,1.0
24,7,2018-01-04T08:57:00.000Z,2018-01-04T08:57:00.000Z,0.39802910525576735,1.0
24,8,2018-01-04T19:16:00.000Z,2018-01-04T19:16:00.000Z,0.39729863642707114,1.0
24,9,2018-01-05T08:57:00.000Z,2018-01-05T08:57:00.000Z,0.39729863642707114,1.0
24,10,2018-01-05T19:16:00.000Z,2018-01-05T19:16:00.000Z,0.4035240388900256,1.0
24,11,2018-01-08T08:57:00.000Z,2018-01-08T08:57:00.000Z,0.39729863642707114,1.0
24,12,2018-01-08T19:16:00.000Z,2018-01-08T19:16:00.000Z,0.39729863642707114,1.0
24,13,2018-01-09T08:57:00.000Z,2018-01-09T08:57:00.000Z,0.39729863642707114,1.0
24,14,2018-01-09T19:16:00.000Z,2018-01-09T19:16:00.000Z,0.39729863642707114,1.0
24,15,2018-01-10T08:57:00.000Z,2018-01-10T08:57:00.000Z,0.39729863642707114,1.0
24,16,2018-01-10T19:16:00.000Z,2018-01-10T19:16:00.000Z,0.4165676043682205,1.0
24,17,2018-01-11T08:57:00.000Z,2018-01-11T08:57:00.000Z,0.39729863642707114,1.0
24,18,2018-01-11T19:16:00.000Z,2018-01-11T19:16:00.000Z,0.39729863642707114,1.0
24,19,2018-01-12T08:57:00.000Z,2018-01-12T08:57:00.000Z,0.39729863642707114,1.0
24,20,2018-01-12T19:16:00.000Z,2018-01-12T19:16:00.000Z,0.39729863642707114,1.0
24,21,2018-01-15T08:57:00.000Z,2018-01-15T08:57:00.000Z,0.39729863642707114,1.0
24,22,2018-01-15T19:16:00.000Z,2018-01-15T19:16:00.000Z,0.39729863642707114,1.0
24,23,2018-01-16T08:57:00.000Z,2018-01-16T08:57:00.000Z,0.39729863642707114,1.0
24,24,2018-01-16T19:16:00.000Z,2018-01-16T19:16:00.000Z,0.39729863642707114,1.0
24,25,2018-01-17T08:57:00.000Z,2018-01-17T08:57:00.000Z,0.39729863642707114,1.0
24,26,2018-01-17T19:16:00.000Z,2018-01-17T19:16:00.000Z,0.39729863642707114,1.0
24,27,2018-01-18T08:57:00.000Z,2018-01-18T08:57:00.000Z,0.39729863642707114,1.0
24,28,2018-01-18T19:16:00.000Z,2018-01-18T19:16:00.000Z,0.39729863642707114,1.0
24,29,2018-01-19T08:57:00.000Z,2018-01-19T08:57:00.000Z,0.39729863642707114,1.0
24,30,2018-01-19T19:16:00.000Z,2018-01-19T19:16:00.000Z,0.39729863642707114,1.0
24,31,2018-01-22T08:57:00.000Z,2018-01-22T08:57:00.000Z,0.37176496092966593,1.0
24,32,2018-01-22T19:16:00.000Z,2018-01-22T19:16:00.000Z,0.39729863642707114,1.0
24,33,2018-01-23T08:57:00.000Z,2018-01-23T08:57:00.000Z,0.3612467607472394,1.0
24,34,2018-01-23T19:16:00.000Z,2018-01-23T19:16:00.000Z,0.39729863642707114,1.0
24,35,2018-01-24T08:57:00.000Z,2018-01-24T08:57:00.000Z,0.39729863642707114,1.0
24,36,2018-01-24T19:16:00.000Z,2018-01-24T19:16:00.000Z,0.39729863642707114,1.0
24,37,2018-01-25T08:57:00.000Z,2018-01-25T08:57:00.000Z,0.4546453972414364,1.0
24,38,2018-01-25T19:16:00.000Z,2018-01-25T19:16:00.000Z,0.39729863642707114,1.0
24,39,2018-01-26T08:57:00.000Z,2018-01-26T08:57:00.000Z,0.42608099457579407,1.0
24,40,2018-01-26T19:16:00.000Z,2018-01-26T19:16:00.000Z,0.39729863642707114,1.0
24,41,2018-01-29T08:57:00.000Z,2018-01-29T08:57:00.000Z,0.39729863642707114,1.0
24,42,2018-01-29T19:16:00.000Z,2018-01-29T19:16:00.000Z,0.39729863642707114,1.0
24,43,2018-01-30T08:57:00.000Z,2018-01-30T08:57:00.000Z,0.39729863642707114,1.0
24,44,2018-01-30T19:16:00.000Z,2018-01-30T19:16:00.000Z,0.39729863642707114,1.0
24,45,2018-01-31T08:57:00.000Z,2018-01-31T08:57:00.000Z,0.4391982280351238,1.0
24,46,2018-01-31T19:16:00.000Z,2018-01-31T19:16:00.000Z,0.39729863642707114,1.0
25,1,2018-01-01T11:27:00.000Z,2018-01-01T11:28:00.000Z,1.4658927550185705,2.0
25,2,2018-01-01T16:52:00.000Z,2018-01-01T16:55:00.000Z,1.4658927550185705,4.0
25,3,2018-01-02T11:27:00.000Z,2018-01-02T11:30:00.000Z,1.4658927550185705,4.0
25,4,2018-01-02T16:56:00.000Z,2018-01-02T16:57:00.000Z,1.4658927550185705,2.0
25,5,2018-01-04T11:27:00.000Z,2018-01-04T11:28:00.000Z,1.4658927550185705,2.0
25,6,2018-01-04T16:52:00.000Z,2018-01-04T16:53:00.000Z,1.4658927550185705,2.0
25,7,2018-01-05T11:27:00.000Z,2018-01-05T11:28:00.000Z,1.4768427674066846,2.0
25,8,2018-01-05T16:52:00.000Z,2018-01-05T16:55:00.000Z,1.4658927550185705,4.0
25,9,2018-01-08T11:27:00.000Z,2018-01-08T11:28:00.000Z,1.4658927550185705,2.0
25,10,2018-01-08T16:52:00.000Z,2018-01-08T16:53:00.000Z,1.5369884948772217,2.0
25,11,2018-01-09T11:27:00.000Z,2018-01-09T11:28:00.000Z,1.61256028035416,2.0
25,12,2018-01-09T16:52:00.000Z,2018-01-09T16:53:00.000Z,1.4658927550185705,2.0
25,13,2018-01-11T11:27:00.000Z,2018-01-11T11:28:00.000Z,1.4658927550185705,2.0
25,14,2018-01-11T16:52:00.000Z,2018-01-11T16:53:00.000Z,1.4658927550185705,2.0
25,15,2018-01-12T11:27:00.000Z,2018-01-12T11:30:00.000Z,1.4658927550185705,4.0
25,16,2018-01-12T16:56:00.000Z,2018-01-12T16:57:00.000Z,1.4658927550185705,2.0
25,17,2018-01-15T11:27:00.000Z,2018-01-15T11:28:00.000Z,1.5720895712523142,2.0
25,18,2018-01-15T16:52:00.000Z,2018-01-15T16:53:00.000Z,1.4658927550185705,2.0
25,19,2018-01-16T11:27:00.000Z,2018-01-16T11:28:00.000Z,1.4658927550185705,2.0
25,20,2018-01-16T16:52:00.000Z,2018-01-16T16:53:00.000Z,1.4658927550185705,2.0
25,21,2018-01-18T11:27:00.000Z,2018-01-18T11:39:00.000Z,1.4658927550185707,13.0
25,22,2018-01-19T11:27:00.000Z,2018-01-19T11:30:00.000Z,1.4658927550185705,4.0
25,23,2018-01-22T11:27:00.000Z,2018-01-22T11:30:00.000Z,1.4658927550185705,4.0
25,24,2018-01-23T11:27:00.000Z,2018-01-23T11:30:00.000Z,1.3451759486547923,4.0
25,25,2018-01-25T11:27:00.000Z,2018-01-25T11:32:00.000Z,1.4658927550185705,6.0
25,26,2018-01-26T11:27:00.000Z,2018-01-26T11:30:00.000Z,1.4658927550185705,4.0
25,27,2018-01-29T11:27:00.000Z,2018-01-29T11:30:00.000Z,1.4994886267818626,4.0
25,28,2018-01-30T11:27:00.000Z,2018-01-30T11:30:00.000Z,1.4658927550185705,4.0
26,1,2018-01-01T07:50:00.000Z,2018-01-01T07:51:00.000Z,1.3426185861104318,2.0
26,2,2018-01-01T17:55:00.000Z,2018-01-01T17:56:00.000Z,1.3426185861104318,2.0
26,3,2018-01-02T07:50:00.000Z,2018-01-02T07:51:00.000Z,1.3426185861104318,2.0
26,4,2018-01-02T17:55:00.000Z,2018-01-02T17:56:00.000Z,1.3426185861104318,2.0
26,5,2018-01-04T07:54:00.000Z,2018-01-04T07:56:00.000Z,1.3426185861104318,3.0
26,6,2018-01-04T17:55:00.000Z,2018-01-04T17:56:00.000Z,1.3426185861104318,2.0
26,7,2018-01-05T07:50:00.000Z,2018-01-05T07:51:00.000Z,1.3426185861104318,2.0
26,8,2018-01-05T17:55:00.000Z,2018-01-05T17:56:00.000Z,1.3426185861104318,2.0
26,9,2018-01-06T07:50:00.000Z,2018-01-06T07:51:00.000Z,1.3426185861104318,2.0
26,10,2018-01-06T17:55:00.000Z,2018-01-06T17:56:00.000Z,1.3426185861104318,2.0
26,11,2018-01-07T07:50:00.000Z,2018-01-07T07:51:00.000Z,1.3426185861104318,2.0
26,12,2018-01-07T17:55:00.000Z,2018-01-07T17:56:00.000Z,1.4427488913893658,2.0
26,13,2018-01-08T07:50:00.000Z,2018-01-08T07:51:00.000Z,1.4427488913893658,2.0
26,14,2018-01-08T17:55:00.000Z,2018-01-08T17:56:00.000Z,1.3080811879105478,2.0
26,15,2018-01-09T07:50:00.000Z,2018-01-09T07:51:00.000Z,1.3025456574822547,2.0
26,16,2018-01-09T17:55:00.000Z,2018-01-09T17:56:00.000Z,1.3426185861104318,2.0
26,17,2018-01-11T07:50:00.000Z,2018-01-11T07:51:00.000Z,1.3426185861104318,2.0
26,18,2018-01-11T17:55:00.000Z,2018-01-11T17:58:00.000Z,1.3426185861104318,4.0
26,19,2018-01-12T07:50:00.000Z,2018-01-12T07:51:00.000Z,1.3426185861104318,2.0
26,20,2018-01-12T17:55:00.000Z,2018-01-12T17:56:00.000Z,1.3426185861104318,2.0
26,21,2018-01-13T07:54:00.000Z,2018-01-13T07:56:00.000Z,1.3126369168949288,3.0
26,22,2018-01-13T17:55:00.000Z,2018-01-13T17:56:00.000Z,1.3426185861104318,2.0
26,23,2018-01-14T07:50:00.000Z,2018-01-14T07:51:00.000Z,1.3426185861104318,2.0
26,24,2018-01-14T17:55:00.000Z,2018-01-14T17:56:00.000Z,1.5152230855383508,2.0
26,25,2018-01-15T07:50:00.000Z,2018-01-15T07:51:00.000Z,1.3426185861104318,2.0
26,26,2018-01-15T17:55:00.000Z,2018-01-15T17:56:00.000Z,1.3426185861104318,2.0
26,27,2018-01-16T07:50:00.000Z,2018-01-16T07:51:00.000Z,1.3426185861104318,2.0
26,28,2018-01-16T17:55:00.000Z,2018-01-16T17:56:00.000Z,1.3426185861104318,2.0
26,29,2018-01-18T07:50:00.000Z,2018-01-18T07:51:00.000Z,1.517248928802319,2.0
26,30,2018-01-18T17:55:00.000Z,2018-01-18T17:56:00.000Z,1.3426185861104318,2.0
26,31,2018-01-19T07:50:00.000Z,2018-01-19T07:51:00.000Z,1.3426185861104318,2.0
26,32,2018-01-19T17:55:00.000Z,2018-01-19T17:56:00.000Z,1.3426185861104318,2.0
26,33,2018-01-20T07:50:00.000Z,2018-01-20T07:51:00.000Z,1.3426185861104318,2.0
26,34,2018-01-20T18:03:00.000Z,2018-01-20T18:08:00.000Z,1.3426185861104318,6.0
26,35,2018-01-21T07:50:00.000Z,2018-01-21T07:51:00.000Z,1.3426185861104318,2.0
26,36,2018-01-21T17:55:00.000Z,2018-01-21T17:56:00.000Z,1.3426185861104318,2.0
26,37,2018-01-22T07:50:00.000Z,2018-01-22T07:51:00.000Z,1.3426185861104318,2.0
26,38,2018-01-22T17:55:00.000Z,2018-01-22T17:56:00.000Z,1.4842127555475941,2.0
26,39,2018-01-23T07:50:00.000Z,2018-01-23T07:55:00.000Z,1.3290123591541736,6.0
26,40,2018-01-23T17:55:00.000Z,2018-01-23T17:56:00.000Z,1.2177365645529157,2.0
26,41,2018-01-25T07:50:00.000Z,2018-01-25T07:51:00.000Z,1.5364144360408893,2.0
26,42,2018-01-25T18:03:00.000Z,2018-01-25T18:06:00.000Z,1.2249086859550935,4.0
26,43,2018-01-26T10:33:00.000Z,2018-01-26T10:36:00.000Z,1.3426185861104318,4.0
26,44,2018-01-26T17:55:00.000Z,2018-01-26T17:56:00.000Z,1.3426185861104318,2.0
26,45,2018-01-27T07:50:00.000Z,2018-01-27T07:51:00.000Z,1.3426185861104318,2.0
26,46,2018-01-27T17:55:00.000Z,2018-01-27T17:56:00.000Z,1.3426185861104318,2.0
26,47,2018-01-28T07:50:00.000Z,2018-01-28T07:51:00.000Z,1.3426185861104318,2.0
26,48,2018-01-28T17:55:00.000Z,2018-01-28T17:56:00.000Z,1.3426185861104318,2.0
26,49,2018-01-29T07:50:00.000Z,2018-01-29T07:51:00.000Z,1.3426185861104318,2.0
26,50,2018-01-29T17:55:00.000Z,2018-01-29T17:56:00.000Z,1.3426185861104318,2.0
26,51,2018-01-30T09:47:00.000Z,2018-01-30T09:50:00.000Z,1.3426185861104318,4.0
26,52,2018-01-30T18:03:00.000Z,2018-01-30T18:06:00.000Z,1.4842127555475941,4.0
27,1,2018-01-06T11:44:00.000Z,2018-01-06T11:48:00.000Z,1.0210125619075385,5.0
27,2,2018-01-06T19:45:00.000Z,2018-01-06T19:51:00.000Z,1.0210125619075383,7.0
27,3,2018-01-07T11:44:00.000Z,2018-01-07T11:48:00.000Z,1.0210125619075385,5.0
27,4,2018-01-07T19:45:00.000Z,2018-01-07T19:49:00.000Z,1.0210125619075385,5.0
27,5,2018-01-13T11:44:00.000Z,2018-01-13T11:48:00.000Z,1.0210125619075385,5.0
27,6,2018-01-13T19:45:00.000Z,2018-01-13T19:49:00.000Z,1.0210125619075385,5.0
27,7,2018-01-14T11:44:00.000Z,2018-01-14T11:48:00.000Z,1.0210125619075385,5.0
27,8,2018-01-14T19:45:00.000Z,2018-01-14T19:49:00.000Z,1.0210125619075385,5.0
27,9,2018-01-20T11:44:00.000Z,2018-01-20T11:48:00.000Z,1.0210125619075385,5.0
27,10,2018-01-20T19:45:00.000Z,2018-01-20T19:49:00.000Z,1.0210125619075385,5.0
27,11,2018-01-21T11:44:00.000Z,2018-01-21T11:48:00.000Z,1.0448774228713607,5.0
27,12,2018-01-21T19:45:00.000Z,2018-01-21T19:49:00.000Z,1.070531630233157,5.0
27,13,2018-01-27T11:44:00.000Z,2018-01-27T11:48:00.000Z,1.0210125619075385,5.0
27,14,2018-01-27T19:45:00.000Z,2018-01-27T19:51:00.000Z,1.0210125619075383,7.0
27,15,2018-01-28T11:44:00.000Z,2018-01-28T11:48:00.000Z,1.0370111421563115,5.0
27,16,2018-01-28T19:45:00.000Z,2018-01-28T19:49:00.000Z,1.0210125619075385,5.0
28,1,2018-01-01T07:45:00.000Z,2018-01-01T07:46:00.000Z,2.2769175413408016,2.0
28,2,2018-01-01T21:22:00.000Z,2018-01-01T21:23:00.000Z,2.2769175413408016,2.0
28,3,2018-01-02T07:45:00.000Z,2018-01-02T07:46:00.000Z,2.2769175413408016,2.0
28,4,2018-01-02T21:22:00.000Z,2018-01-02T21:23:00.000Z,2.2769175413408016,2.0
28,5,2018-01-03T07:45:00.000Z,2018-01-03T07:46:00.000Z,2.2769175413408016,2.0
28,6,2018-01-03T21:22:00.000Z,2018-01-03T21:23:00.000Z,2.330137572687592,2.0
28,7,2018-01-04T07:45:00.000Z,2018-01-04T07:46:00.000Z,2.2769175413408016,2.0
28,8,2018-01-04T21:24:00.000Z,2018-01-04T21:25:00.000Z,2.2769175413408016,2.0
28,9,2018-01-05T07:45:00.000Z,2018-01-05T07:48:00.000Z,2.2769175413408016,4.0
28,10,2018-01-05T21:22:00.000Z,2018-01-05T21:23:00.000Z,2.2664865366169966,2.0
28,11,2018-01-08T07:45:00.000Z,2018-01-08T07:46:00.000Z,2.4396991206582643,2.0
28,12,2018-01-08T21:22:00.000Z,2018-01-08T21:23:00.000Z,2.2769175413408016,2.0
28,13,2018-01-09T07:45:00.000Z,2018-01-09T07:48:00.000Z,2.2769175413408016,4.0
28,14,2018-01-09T21:24:00.000Z,2018-01-09T21:25:00.000Z,2.441869167501266,2.0
28,15,2018-01-10T07:45:00.000Z,2018-01-10T07:46:00.000Z,2.2769175413408016,2.0
28,16,2018-01-10T21:22:00.000Z,2018-01-10T21:23:00.000Z,2.2769175413408016,2.0
28,17,2018-01-11T07:45:00.000Z,2018-01-11T07:46:00.000Z,2.2769175413408016,2.0
28,18,2018-01-11T21:22:00.000Z,2018-01-11T21:23:00.000Z,2.445892316376602,2.0
28,19,2018-01-12T07:47:00.000Z,2018-01-12T07:48:00.000Z,2.2769175413408016,2.0
28,20,2018-01-12T21:22:00.000Z,2018-01-12T21:25:00.000Z,2.2769175413408016,4.0
28,21,2018-01-15T07:47:00.000Z,2018-01-15T07:50:00.000Z,2.2034433169157523,4.0
28,22,2018-01-15T21:22:00.000Z,2018-01-15T21:25:00.000Z,2.371692578909283,4.0
28,23,2018-01-16T07:47:00.000Z,2018-01-16T07:50:00.000Z,2.2769175413408016,4.0
28,24,2018-01-16T21:22:00.000Z,2018-01-16T21:25:00.000Z,2.2769175413408016,4.0
28,25,2018-01-17T07:47:00.000Z,2018-01-17T07:48:00.000Z,2.526774737237875,2.0
28,26,2018-01-17T21:22:00.000Z,2018-01-17T21:25:00.000Z,2.2769175413408016,4.0
28,27,2018-01-18T07:47:00.000Z,2018-01-18T07:48:00.000Z,2.2769175413408016,2.0
28,28,2018-01-18T21:22:00.000Z,2018-01-18T21:25:00.000Z,2.2769175413408016,4.0
28,29,2018-01-19T07:47:00.000Z,2018-01-19T07:50:00.000Z,2.2769175413408016,4.0
28,30,2018-01-19T21:24:00.000Z,2018-01-19T21:28:00.000Z,1.071490607689789,5.0
28,31,2018-01-22T07:47:00.000Z,2018-01-22T07:50:00.000Z,2.628474686954483,4.0
28,32,2018-01-23T07:47:00.000Z,2018-01-23T07:50:00.000Z,2.2769175413408016,4.0
28,33,2018-01-23T21:22:00.000Z,2018-01-23T21:25:00.000Z,2.093405799937182,4.0
28,34,2018-01-24T07:47:00.000Z,2018-01-24T07:50:00.000Z,2.2769175413408016,4.0
28,35,2018-01-24T21:24:00.000Z,2018-01-24T21:27:00.000Z,2.2769175413408016,4.0
28,36,2018-01-25T07:47:00.000Z,2018-01-25T07:48:00.000Z,2.01927767520384,2.0
28,37,2018-01-25T21:22:00.000Z,2018-01-25T21:25:00.000Z,2.2769175413408016,4.0
28,38,2018-01-26T07:47:00.000Z,2018-01-26T07:50:00.000Z,2.2769175413408016,4.0
28,39,2018-01-26T21:22:00.000Z,2018-01-26T21:25:00.000Z,2.2769175413408016,4.0
28,40,2018-01-29T07:47:00.000Z,2018-01-29T07:48:00.000Z,2.2769175413408016,2.0
28,41,2018-01-29T21:24:00.000Z,2018-01-29T21:27:00.000Z,2.2769175413408016,4.0
28,42,2018-01-30T07:47:00.000Z,2018-01-30T07:48:00.000Z,2.2769175413408016,2.0
28,43,2018-01-30T21:22:00.000Z,2018-01-30T21:25:00.000Z,2.2769175413408016,4.0
28,44,2018-01-31T07:47:00.000Z,2018-01-31T07:50:00.000Z,2.2769175413408016,4.0
28,45,2018-01-31T21:22:00.000Z,2018-01-31T21:25:00.000Z,2.2769175413408016,4.0
29,1,2018-01-01T05:24:00.000Z,2018-01-01T05:37:00.000Z,0.18485771887177946,14.0
29,2,2018-01-01T18:53:00.000Z,2018-01-01T19:08:00.000Z,0.1586958566830409,16.0
29,3,2018-01-02T05:24:00.000Z,2018-01-02T05:39:00.000Z,0.1586958566830409,16.0
29,4,2018-01-02T19:49:00.000Z,2018-01-02T20:10:00.000Z,0.15869585668304087,22.0
29,5,2018-01-04T05:24:00.000Z,2018-01-04T05:39:00.000Z,0.1586958566830409,16.0
29,6,2018-01-04T18:53:00.000Z,2018-01-04T19:08:00.000Z,0.1586958566830409,16.0
29,7,2018-01-05T05:24:00.000Z,2018-01-05T05:39:00.000Z,0.1586958566830409,16.0
29,8,2018-01-05T18:53:00.000Z,2018-01-05T19:08:00.000Z,0.1586958566830409,16.0
29,9,2018-01-06T05:39:00.000Z,2018-01-06T05:52:00.000Z,0.15869585668304093,14.0
29,10,2018-01-06T18:53:00.000Z,2018-01-06T19:08:00.000Z,0.1586958566830409,16.0
29,11,2018-01-07T05:24:00.000Z,2018-01-07T05:39:00.000Z,0.1586958566830409,16.0
29,12,2018-01-07T19:49:00.000Z,2018-01-07T20:08:00.000Z,0.17611032208698316,20.0
29,13,2018-01-08T05:24:00.000Z,2018-01-08T05:39:00.000Z,0.1589876331099441,16.0
29,14,2018-01-08T18:53:00.000Z,2018-01-08T19:08:00.000Z,0.1586958566830409,16.0
29,15,2018-01-09T05:24:00.000Z,2018-01-09T05:39:00.000Z,0.1586958566830409,16.0
29,16,2018-01-09T18:53:00.000Z,2018-01-09T19:16:00.000Z,0.15869585668304084,24.0
29,17,2018-01-11T05:24:00.000Z,2018-01-11T05:39:00.000Z,0.1586958566830409,16.0
29,18,2018-01-11T18:53:00.000Z,2018-01-11T19:16:00.000Z,0.15869585668304084,24.0
29,19,2018-01-12T05:24:00.000Z,2018-01-12T05:39:00.000Z,0.1586958566830409,16.0
29,20,2018-01-12T18:53:00.000Z,2018-01-12T19:16:00.000Z,0.15869585668304084,24.0
29,21,2018-01-13T05:24:00.000Z,2018-01-13T05:39:00.000Z,0.1586958566830409,16.0
29,22,2018-01-13T18:53:00.000Z,2018-01-13T19:08:00.000Z,0.1586958566830409,16.0
29,23,2018-01-14T05:24:00.000Z,2018-01-14T06:07:00.000Z,0.15869585668304081,44.0
29,24,2018-01-14T18:53:00.000Z,2018-01-14T19:08:00.000Z,0.15347670278256406,16.0
29,25,2018-01-15T05:24:00.000Z,2018-01-15T05:39:00.000Z,0.15309901490856076,16.0
29,26,2018-01-15T18:53:00.000Z,2018-01-15T19:35:00.000Z,0.15869585668304081,43.0
29,27,2018-01-16T05:24:00.000Z,2018-01-16T05:54:00.000Z,0.0746804031449604,31.0
29,28,2018-01-16T18:53:00.000Z,2018-01-16T19:07:00.000Z,0.17044699080368672,15.0
29,29,2018-01-18T05:24:00.000Z,2018-01-18T05:39:00.000Z,0.1586958566830409,16.0
29,30,2018-01-18T18:53:00.000Z,2018-01-18T19:08:00.000Z,0.1586958566830409,16.0
29,31,2018-01-19T06:22:00.000Z,2018-01-19T06:35:00.000Z,0.15869585668304093,14.0
